Cleanup.ID,Zone,State,Country,Latitude,Longitude,Cleanup.Date,Group.Name,Adults,Children,People,Kilograms,Kilometers,N.bags,Cigarette.Butts,Food.Wrappers.candy.chips.etc.,Take.Out.Away.Containers.Plastic.,Take.Out.Away.Containers.Foam.,Bottle.Caps.Plastic.,Bottle.Caps.Metal.,Lids.Plastic.,Straws.Stirrers,Forks.Knives.Spoons,Beverage.Bottles.Plastic.,Beverage.Bottles.Glass.,Beverage.Cans,Grocery.Bags.Plastic.,Other.Plastic.Bags,Paper.Bags,Cups.Plates.Paper.,Cups.Plates.Plastic.,Cups.Plates.Foam.,Fishing.Buoys.Pots.Traps,Fishing.Net.Pieces,Fishing.Line.1.yard.meter.1.piece.,Rope.1.yard.meter.1.piece.,Fishing.Gear.Clean.Swell.,X6.Pack.Holders,Other.Plastic.Foam.Packaging,Other.Plastic.Bottles.oil.bleach.etc.,Strapping.Bands,Tobacco.Packaging.Wrap,Other.Packaging.Clean.Swell.,Beverages.Sachets,Appliances.refrigerators.washers.etc.,Balloons,Cigar.Tips,Cigarette.Lighters,Construction.Materials,Fireworks,Tires,Toys,Other.Trash.Clean.Swell.,E.cigarettes,Other.tobacco.packaging.lighter.etc.,Condoms,Diapers,Syringes,Tampons.Tampon.Applicators,Personal.Hygiene.Clean.Swell.,Gloves.Masks.PPE.,Foam.Pieces,Glass.Pieces,Plastic.Pieces,Total.Items.Collected,NewPlasticTotal,TotalFishing,totaltakeout,TotalSmoke,PlasticBags,year,month,day,DATE,distanceM,StdEffort,stdzdTotalPlastic,stdzdfish,stdzdtakeout,stdzdsmoke,stdzdbags
23527,"San Diego County, CA, USA","California, USA",United States,33.18948,-117.29272,9/16/17,Troop 4786,5,0,5,2.42,0,0,13,10,11,3,6,0,4,3,1,0,0,10,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,84,62,5,43,13,0,2017,9,16,2017-09-16,0,0,Inf,Inf,Inf,Inf,NA
23609,"San Diego County, CA, USA","California, USA",United States,32.75334,-117.12736,9/16/17,,1,0,1,9.34,0.02,0,115,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,72,367,139,0,24,115,0,2017,9,16,2017-09-16,20,20,6.95,0,1.2,5.75,0
23729,"San Diego County, CA, USA","California, USA",United States,32.85782302,-117.2563076,9/18/17,"I Love A Clean San Diego, La Jolla Shores Site",39,26,65,15.42,1.61,9,1268,659,31,9,281,52,47,161,57,42,9,19,6,25,17,57,42,39,2,6,0,0,0,0,144,0,72,16,0,0,0,33,22,0,6,0,0,0,0,0,0,3,4,0,1,0,0,22,278,796,4226,2967,8,1565,1284,31,2017,9,18,2017-09-18,1610,104650,0.02835164835,7.64E-05,0.01495461061,0.01226946966,0.0002962255136
23979,"San Diego County, CA, USA","California, USA",United States,33.16352,-117.29228,9/22/17,,1,0,1,2.86,0.03,0,20,2,0,0,0,0,0,7,0,2,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,37,0,14,20,3,2017,9,22,2017-09-22,30,30,1.233333333,0,0.4666666667,0.6666666667,0.1
26936,"San Diego County, CA, USA","California, USA",United States,32.73356,-117.24871,10/29/17,,3,0,3,0.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,2017,10,29,2017-10-29,0,0,Inf,Inf,Inf,NA,NA
26985,"San Diego County, CA, USA","California, USA",United States,33.18414731,-117.0834661,9/16/17,MJM Ranch,30,4,34,1133.98,0.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2017,9,16,2017-09-16,800,27200,0,0,0,0,0
26987,"San Diego County, CA, USA","California, USA",United States,32.65252822,-117.1095747,9/16/17,D Street Fill,20,0,20,249.48,1.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2017,9,16,2017-09-16,1610,32200,3.11E-05,0,3.11E-05,0,0
26989,"San Diego County, CA, USA","California, USA",United States,32.55573905,-117.0841366,9/16/17,Tijuana River Valley Community Garden,85,0,85,108.86,8.05,0,47,14,0,0,12,17,7,6,1,2,4,4,6,4,1,9,4,1,0,0,0,15,0,1,5,0,16,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,180,127,0,63,47,10,2017,9,16,2017-09-16,8050,684250,0.0001856046767,0,9.21E-05,6.87E-05,1.46E-05
27010,"San Diego County, CA, USA","California, USA",United States,32.58408437,-117.0665896,11/2/17,Otay - Montgomery High School Native Plants Garden,1,0,1,4.54,1.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2017,11,2,2017-11-02,1610,1610,0.0006211180124,0,0.0006211180124,0,0
27011,"San Diego County, CA, USA","California, USA",United States,32.75263255,-117.2293246,11/2/17,Famosa Slough,25,0,25,226.8,1.61,0,266,17,0,0,0,0,15,0,0,50,0,451,0,5,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,833,371,0,102,266,5,2017,11,2,2017-11-02,1610,40250,0.009217391304,0,0.002534161491,0.006608695652,0.0001242236025
27012,"San Diego County, CA, USA","California, USA",United States,32.71869922,-117.254532,9/16/17,Sunset Cliffs,14,1,15,74.84,3.22,0,819,368,15,3,96,301,24,20,6,84,192,85,17,22,4,4,27,30,2,4,4,1,0,0,6,1,6,11,0,0,0,2,26,10,23,0,1,0,0,0,0,4,0,1,3,0,0,48,613,297,3180,1630,10,766,840,39,2017,9,16,2017-09-16,3220,48300,0.03374741201,0.0002070393375,0.01585921325,0.01739130435,0.0008074534161
27013,"San Diego County, CA, USA","California, USA",United States,32.58939981,-117.1110016,9/16/17,Imperial Beach - San Diego Bay Refuge,20,7,27,48.99,0.8,5,320,383,19,1,63,14,28,42,6,30,45,31,19,59,10,60,27,15,0,3,1,4,0,11,22,3,4,15,0,0,5,6,6,2,18,3,1,0,0,0,0,7,1,2,5,0,0,70,110,266,1737,1158,4,795,337,78,2017,9,16,2017-09-16,800,21600,0.05361111111,0.0001851851852,0.03680555556,0.01560185185,0.003611111111
27788,"San Diego County, CA, USA","California, USA",United States,33.17998988,-117.3399818,9/16/17,Oceanside - Lagoon View Drive/Jefferson,60,0,60,226.8,1.61,30,280,200,30,14,48,21,17,45,64,73,75,33,25,31,10,14,21,11,2,3,61,16,0,0,3,14,3,4,0,0,5,5,82,3,12,0,1,0,0,0,0,11,1,10,0,0,0,11,500,50,1809,980,66,593,287,56,2017,9,16,2017-09-16,1610,96600,0.01014492754,0.0006832298137,0.006138716356,0.002971014493,0.0005797101449
27789,"San Diego County, CA, USA","California, USA",United States,32.75579058,-117.0399714,9/16/17,La Mesa University Channel,4,6,10,27.22,0.8,8,122,60,16,4,16,7,16,7,2,5,6,9,2,11,11,10,6,8,0,0,0,1,0,1,4,2,0,6,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,21,35,403,301,0,163,131,13,2017,9,16,2017-09-16,800,8000,0.037625,0,0.020375,0.016375,0.001625
27790,"San Diego County, CA, USA","California, USA",United States,32.83928431,-117.0333624,9/16/17,Mission Trails Regional Park,24,10,34,45.36,1.61,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2017,9,16,2017-09-16,1610,54740,1.83E-05,0,0,1.83E-05,0
27791,"San Diego County, CA, USA","California, USA",United States,33.15516686,-117.3507428,9/16/17,Carlsbad Frazee Beach,64,0,64,24.95,4.83,0,100,10,5,1,10,20,5,4,4,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,50,150,403,180,10,60,102,1,2017,9,16,2017-09-16,4830,309120,0.0005822981366,3.23E-05,0.0001940993789,0.0003299689441,3.23E-06
27792,"San Diego County, CA, USA","California, USA",United States,32.53580608,-117.1221703,9/16/17,Border Field State Park,100,0,100,134.26,1.61,0,200,150,30,0,100,30,10,25,17,28,30,0,7,0,0,32,3,0,0,0,0,0,0,3,0,2,0,12,0,0,0,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,602,0,373,220,7,2017,9,16,2017-09-16,1610,161000,0.003739130435,0,0.002316770186,0.001366459627,4.35E-05
27793,"San Diego County, CA, USA","California, USA",United States,33.08492568,-117.3113251,9/16/17,Carlsbad South Ponto State Beach,203,0,203,362.87,3.22,0,50,50,15,10,10,5,3,20,15,3,3,4,2,5,5,5,5,5,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,199,0,143,56,7,2017,9,16,2017-09-16,3220,653660,0.0003044396169,0,0.0002187681669,8.57E-05,1.07E-05
27794,"San Diego County, CA, USA","California, USA",United States,32.55699602,-117.0581031,11/16/17,San Ysidro- West San Ysidro Blvd,20,100,120,90.72,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2017,11,16,2017-11-16,3220,386400,2.59E-06,0,0,2.59E-06,0
27795,"San Diego County, CA, USA","California, USA",United States,32.80528483,-117.1328884,9/16/17,Serra Mesa - Library Canyon,25,0,25,45.36,1.61,0,40,10,3,6,15,5,3,0,7,6,0,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,99,0,55,43,5,2017,9,16,2017-09-16,1610,40250,0.002459627329,0,0.001366459627,0.001068322981,0.0001242236025
27796,"San Diego County, CA, USA","California, USA",United States,32.83070227,-117.0885086,11/16/17,Tierrasanta - East Shepherd Canyon,25,0,25,2.27,0.8,0,3,3,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,11,0,7,3,4,2017,11,16,2017-11-16,800,20000,0.00055,0,0.00035,0.00015,2.00E-04
27797,"San Diego County, CA, USA","California, USA",United States,32.731877,-117.1697152,9/16/17,Park West - Maple Canyon,20,4,24,43.09,0.8,0,35,65,15,4,16,3,11,19,2,23,36,27,20,26,12,1,6,3,0,0,1,0,0,1,5,2,1,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,11,60,76,492,276,1,227,41,46,2017,9,16,2017-09-16,800,19200,0.014375,5.21E-05,0.01182291667,0.002135416667,0.002395833333
28781,"San Diego County, CA, USA","California, USA",United States,32.83826316,-116.7664719,9/16/17,Great Sierra River Cleanup,55,0,55,13.61,7.24,4,30,28,0,1,5,10,0,0,0,8,5,3,14,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,120,97,5,62,30,14,2017,9,16,2017-09-16,7240,398200,0.0002435961828,1.26E-05,0.0001557006529,7.53E-05,3.52E-05
28866,"San Diego County, CA, USA","California, USA",United States,32.5876231,-117.1311235,9/16/17,YMCA Camp Surf,129,0,129,90.72,6.44,0,519,231,6,4,123,45,49,92,16,20,11,38,13,55,26,13,22,15,2,9,6,20,0,1,54,2,11,11,0,0,1,99,28,8,25,0,1,0,0,0,0,4,4,0,0,0,0,67,23,514,2188,1440,17,768,538,68,2017,9,16,2017-09-16,6440,830760,0.001733352593,2.05E-05,0.0009244547162,0.0006475997881,8.19E-05
28868,"San Diego County, CA, USA","California, USA",United States,33.13905353,-117.3393488,9/16/17,Carlsbad Tower 30,169,0,169,0,1.61,0,20,30,0,0,10,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,40,181,129,0,99,30,0,2017,9,16,2017-09-16,1610,272090,0.000474107832,0,0.0003638501966,0.0001102576353,0
28871,"San Diego County, CA, USA","California, USA",United States,32.95282102,-117.0452499,9/16/17,Poway Community Park,46,0,46,20.41,6.44,30,436,324,16,2,82,99,22,24,14,25,8,19,12,46,17,18,25,10,2,0,0,4,0,0,2,0,7,0,0,0,1,8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,1058,2,604,436,58,2017,9,16,2017-09-16,6440,296240,0.003571428571,6.75E-06,0.002038887389,0.001471779638,0.0001957871996
28873,"San Diego County, CA, USA","California, USA",United States,33.17828578,-117.2959614,9/16/17,Oceanside - Buena Vista Creek at Marron Rd,170,4,174,181.44,4.83,0,56,163,11,238,4,36,0,0,1,0,58,0,21,0,8,14,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,101,7,0,755,632,0,539,85,21,2017,9,16,2017-09-16,4830,840420,0.0007520049499,0,0.0006413459937,0.0001011399062,2.50E-05
28874,"San Diego County, CA, USA","California, USA",United States,32.74010063,-117.0944738,9/16/17,Olivia/ 47th Street Canyon,12,26,38,204.12,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2017,9,16,2017-09-16,800,30400,3.29E-05,0,0,3.29E-05,0
28875,"San Diego County, CA, USA","California, USA",United States,32.92915858,-117.0803118,9/16/17,Scripps Ranch Community Center,60,25,85,18.14,1.61,0,365,112,8,7,27,15,0,38,14,47,19,8,0,7,0,7,0,3,0,1,0,0,0,3,0,0,0,12,0,0,0,12,15,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,733,669,1,266,384,7,2017,9,16,2017-09-16,1610,136850,0.004888564121,7.31E-06,0.001943734015,0.002805991962,5.12E-05
28876,"San Diego County, CA, USA","California, USA",United States,32.8574123,-117.2567368,9/16/17,La Jolla Shores,39,26,65,15.42,1.61,9,1268,569,31,9,251,52,47,161,57,42,9,19,6,25,17,57,42,39,2,6,0,0,0,0,144,0,72,16,0,0,0,233,22,0,6,0,0,0,0,0,0,3,4,0,1,0,0,322,278,796,4606,3347,8,1745,1284,31,2017,9,16,2017-09-16,1610,104650,0.03198279981,7.64E-05,0.01667462972,0.01226946966,0.0002962255136
28877,"San Diego County, CA, USA","California, USA",United States,32.96639963,-117.2148299,9/16/17,Gonzales Canyon,29,0,29,6.8,6.44,0,4,0,0,0,0,0,3,0,0,8,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,27,0,23,4,12,2017,9,16,2017-09-16,6440,186760,0.0001445705719,0,0.0001231527094,2.14E-05,6.43E-05
28878,"San Diego County, CA, USA","California, USA",United States,32.77479781,-117.2001314,9/16/17,Linda Vista - Tecolote Canyon,25,15,40,113.4,1.61,0,300,100,0,0,20,20,50,20,20,20,10,20,10,10,0,0,20,0,0,0,0,0,0,0,20,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100,795,625,0,310,305,20,2017,9,16,2017-09-16,1610,64400,0.009704968944,0,0.004813664596,0.004736024845,0.0003105590062
28879,"San Diego County, CA, USA","California, USA",United States,32.8002909,-117.2229195,9/16/17,Pacific Beach - Lower Rose Creek,110,0,110,1088.62,4.83,0,537,244,78,7,57,33,47,76,33,94,47,38,43,37,46,79,79,8,0,3,4,0,0,2,5,2,0,2,0,0,0,6,1,12,19,0,3,0,0,0,0,0,0,3,2,0,0,27,72,443,2189,1411,7,837,551,80,2017,9,16,2017-09-16,4830,531300,0.002655750047,1.32E-05,0.001575381141,0.001037078863,0.0001505740636
28880,"San Diego County, CA, USA","California, USA",United States,32.74421914,-117.1535468,9/16/17,Hillcrest South Marston Canyon,27,20,47,317.51,3.22,0,280,310,137,129,159,145,141,64,29,53,39,31,34,47,41,60,54,5,0,0,0,13,0,0,11,11,4,21,0,0,10,0,1,19,12,0,3,0,0,0,0,18,5,14,0,0,0,0,15,71,1986,1530,0,1173,320,81,2017,9,16,2017-09-16,3220,151340,0.0101096868,0,0.007750759878,0.002114444298,0.0005352187128
28881,"San Diego County, CA, USA","California, USA",United States,32.76469973,-117.2189713,9/16/17,Mission Bay South Shores,60,16,76,146.51,1.61,20,3208,605,55,61,210,148,1010,110,39,67,56,63,61,133,67,57,16,20,5,28,63,15,0,4,138,27,92,49,0,0,12,11,18,10,65,25,5,0,0,0,0,15,1,6,6,0,0,158,182,1255,8176,6198,96,2687,3267,194,2017,9,16,2017-09-16,1610,122360,0.05065380843,0.000784570121,0.02195979078,0.02669990193,0.001585485453
28883,"San Diego County, CA, USA","California, USA",United States,32.83172651,-117.2088003,9/16/17,Clairemont Ogalala Creek,41,0,41,34.47,4.02,0,126,28,11,7,19,17,16,22,6,34,19,7,3,2,0,19,6,0,0,0,0,3,0,1,4,1,1,3,0,0,0,0,2,5,0,0,1,0,0,0,0,2,0,0,0,0,0,50,60,60,535,346,0,209,134,5,2017,9,16,2017-09-16,4020,164820,0.002099259799,0,0.001268049994,0.0008130081301,3.03E-05
28884,"San Diego County, CA, USA","California, USA",United States,32.57834924,-117.1160173,9/16/17,Imperial Beach Veteran's Park,64,0,64,317.51,1.61,0,39,90,40,0,56,0,20,60,100,140,90,10,0,0,55,10,60,80,0,0,0,0,0,0,4,0,0,10,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,870,702,0,650,51,0,2017,9,16,2017-09-16,1610,103040,0.006812888199,0,0.006308229814,0.0004949534161,0
28885,"San Diego County, CA, USA","California, USA",United States,33.16627355,-117.0519018,9/16/17,Escondido Dixon Lake,100,0,100,136.08,1.61,0,226,380,10,11,203,68,29,29,8,102,90,79,17,28,6,11,16,21,12,1,32,4,0,0,34,3,9,2,0,0,0,26,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,42,24,162,1692,1242,45,930,229,45,2017,9,16,2017-09-16,1610,161000,0.007714285714,0.0002795031056,0.005776397516,0.001422360248,0.0002795031056
28886,"San Diego County, CA, USA","California, USA",United States,32.66677804,-117.1051383,12/1/17,Paradise Creek,26,16,42,158.76,0.4,10,2,7,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,41,40,0,37,2,9,2017,12,1,2017-12-01,400,16800,0.002380952381,0,0.002202380952,0.000119047619,0.0005357142857
28887,"San Diego County, CA, USA","California, USA",United States,32.73409543,-117.1095371,9/16/17,Parque Linda on Manzanita Drive,18,0,18,181.44,0.4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,57,0,2017,9,16,2017-09-16,400,7200,0.007916666667,0,0,0.007916666667,0
28888,"San Diego County, CA, USA","California, USA",United States,32.7468867,-117.087779,9/16/17,City Heights Auburn Creek,116,0,116,90.72,0.4,0,33,57,0,0,15,7,8,13,2,0,22,4,12,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,216,151,0,111,36,12,2017,9,16,2017-09-16,400,46400,0.003254310345,0,0.002392241379,0.000775862069,0.0002586206897
28889,"San Diego County, CA, USA","California, USA",United States,32.74389427,-117.0923066,9/16/17,City Heights Fox Canyon,6,1,7,45.36,0.4,0,50,100,12,15,25,10,8,15,6,8,5,1,15,16,1,2,6,3,0,0,0,1,0,0,48,8,4,3,0,0,0,2,0,5,0,1,0,0,0,0,0,8,3,0,2,0,0,10,0,10,403,364,0,287,58,31,2017,9,16,2017-09-16,400,2800,0.13,0,0.1025,0.02071428571,0.01107142857
28890,"San Diego County, CA, USA","California, USA",United States,32.76897394,-117.227211,9/16/17,Youth Aquatic Center,25,0,25,19.96,6.44,18,20,28,2,3,16,30,1,3,8,5,8,4,6,0,9,16,23,7,0,0,6,12,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,8,80,13,320,144,6,110,24,6,2017,9,16,2017-09-16,6440,161000,0.0008944099379,3.73E-05,0.0006832298137,0.000149068323,3.73E-05
28891,"San Diego County, CA, USA","California, USA",United States,32.71095237,-117.0526743,9/16/17,Encanto Park,17,4,21,13.61,0.8,3,128,378,0,2,83,29,12,59,8,22,7,6,15,3,6,7,1,5,0,4,0,1,0,1,11,0,2,12,0,0,0,8,2,4,27,1,1,0,0,0,0,3,8,0,2,0,0,26,20,188,1092,795,4,626,144,18,2017,9,16,2017-09-16,800,16800,0.04732142857,0.0002380952381,0.03726190476,0.008571428571,0.001071428571
28892,"San Diego County, CA, USA","California, USA",United States,32.69695369,-117.049799,9/16/17,Skyline - Paradise Canyon Open Space,12,7,19,60.78,4.83,0,222,74,7,17,19,8,22,12,10,19,13,3,10,7,12,6,5,12,0,0,0,0,0,0,17,1,4,6,0,0,0,2,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,21,55,43,635,490,0,252,229,17,2017,9,16,2017-09-16,4830,91770,0.005339435545,0,0.002745995423,0.002495368857,0.000185245723
28893,"San Diego County, CA, USA","California, USA",United States,33.00410186,-117.2726369,9/16/17,Solana Beach North Rios Trailhead,22,45,67,3.18,8.05,0,45,49,2,2,21,7,5,4,1,7,8,10,1,22,5,7,0,2,0,0,0,3,0,0,5,1,3,1,0,0,0,0,7,0,4,1,0,0,0,0,0,1,0,0,2,0,0,38,46,220,530,211,0,159,46,23,2017,9,16,2017-09-16,8050,539350,0.0003912116436,0,0.0002947992954,8.53E-05,4.26E-05
28894,"San Diego County, CA, USA","California, USA",United States,32.79131521,-117.2444201,9/16/17,Pacific Beach Fanuel Street Park,35,0,35,45.36,3.22,7,612,100,4,0,45,20,8,41,5,11,1,3,4,11,8,5,7,1,0,0,0,10,0,0,8,5,15,5,0,0,0,7,9,1,10,0,0,0,0,0,0,0,0,1,0,0,0,56,44,276,1333,947,0,301,618,15,2017,9,16,2017-09-16,3220,112700,0.008402839397,0,0.002670807453,0.005483584738,0.0001330967169
28895,"San Diego County, CA, USA","California, USA",United States,32.75459957,-117.2509432,9/16/17,Ocean Beach Dog Beac,121,0,121,73.48,4.83,10,803,101,12,2,13,62,3,38,7,8,9,22,16,18,1,3,1,2,1,3,4,9,0,0,18,21,6,35,0,0,0,6,8,2,5,1,1,0,0,0,0,1,0,1,0,0,0,140,18,652,2053,1262,8,379,840,34,2017,9,16,2017-09-16,4830,584430,0.002159368958,1.37E-05,0.0006484951149,0.00143729788,5.82E-05
28896,"San Diego County, CA, USA","California, USA",United States,33.1636725,-117.3581672,9/16/17,Carlsbad North City Beach,30,33,63,42.64,4.83,0,404,53,1,12,49,52,13,18,10,20,45,29,8,35,18,5,12,28,3,5,7,14,0,2,21,2,6,0,0,0,0,6,36,4,3,1,1,0,0,0,0,0,0,0,0,0,0,129,129,229,1410,849,15,411,408,43,2017,9,16,2017-09-16,4830,304290,0.002790101548,4.93E-05,0.001350685202,0.001340826186,0.0001413125637
28897,"San Diego County, CA, USA","California, USA",United States,32.73849223,-117.1083891,9/16/17,City Heights - Central Ave and Redwood,20,3,23,23.13,3.22,10,20,20,16,10,10,20,20,10,20,50,24,30,20,5,5,5,5,0,0,0,0,0,0,4,30,24,0,20,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,50,50,100,581,335,0,270,40,25,2017,9,16,2017-09-16,3220,74060,0.004523359438,0,0.003645692682,0.0005401026195,0.0003375641372
28898,"San Diego County, CA, USA","California, USA",United States,32.80242615,-117.259891,9/16/17,Tourmaline Surf Park,55,0,55,63.5,3.22,0,277,101,1,1,74,20,13,33,7,2,7,4,2,10,8,1,0,0,1,1,7,7,0,0,13,1,4,6,0,0,0,4,34,5,1,0,0,0,0,0,0,7,0,0,0,0,0,237,48,375,1312,800,9,494,288,12,2017,9,16,2017-09-16,3220,177100,0.004517221909,5.08E-05,0.002789384529,0.001626199887,6.78E-05
28899,"San Diego County, CA, USA","California, USA",United States,32.75972443,-117.2511363,9/16/17,South Mission Beach North Jetty Drive,68,0,68,50.8,6.44,0,426,244,98,39,132,65,28,37,22,37,27,74,14,6,15,10,13,4,4,3,1,2,0,0,10,10,1,6,0,0,0,6,10,4,1,0,1,0,0,0,0,4,1,0,2,0,0,170,48,243,1818,1319,8,854,436,20,2017,9,16,2017-09-16,6440,437920,0.003011965656,1.83E-05,0.001950127877,0.0009956156376,4.57E-05
28901,"San Diego County, CA, USA","California, USA",United States,33.09578407,-117.2092295,9/16/17,San Marcos San Elijo Trails,107,0,107,150.59,28.97,62,784,711,36,13,199,95,68,87,37,205,167,85,34,148,50,46,166,19,1,0,2,3,0,2,62,10,15,22,0,0,4,30,6,14,79,1,3,0,0,0,0,9,4,0,2,0,0,99,347,393,4058,2773,3,1886,820,182,2017,9,16,2017-09-16,28970,3099790,0.0008945767294,9.68E-07,0.0006084283129,0.0002645340491,5.87E-05
28902,"San Diego County, CA, USA","California, USA",United States,32.83784201,-116.7801833,9/16/17,Alpine Creek,10,0,10,544.31,0.75,0,50,12,0,1,10,10,4,20,2,20,15,2,105,10,4,1,2,0,0,0,0,0,0,0,30,1,1,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,50,100,100,604,322,0,266,53,115,2017,9,16,2017-09-16,750,7500,0.04293333333,0,0.03546666667,0.007066666667,0.01533333333
28903,"San Diego County, CA, USA","California, USA",United States,32.65012535,-117.1114683,12/1/17,National City - Pepper Park,28,23,51,45.36,1.61,6,885,340,65,9,116,79,56,79,25,99,23,34,86,94,155,38,54,87,1,7,12,5,0,1,78,10,35,9,0,0,2,137,34,3,35,0,0,0,0,0,0,3,2,0,2,0,0,158,64,1068,3990,2450,20,1347,897,180,2017,12,1,2017-12-01,1610,82110,0.02983802217,0.0002435756911,0.0164048228,0.01092436975,0.00219218122
28904,"San Diego County, CA, USA","California, USA",United States,32.86619247,-117.254253,9/16/17,La Jolla - Scripps PIer,31,4,35,31.3,3.22,0,1300,335,16,1,97,52,21,93,19,38,23,23,10,38,13,10,17,0,0,3,4,15,0,1,72,2,42,16,0,0,0,4,2,2,73,0,1,0,0,0,0,1,0,0,2,0,0,166,135,534,3181,2300,7,924,1318,48,2017,9,16,2017-09-16,3220,112700,0.02040816327,6.21E-05,0.008198757764,0.01169476486,0.0004259094942
