Cleanup.ID,Zone,State,Country,Latitude,Longitude,Cleanup.Date,Group.Name,Adults,Children,People,Kilograms,Kilometers,N.bags,Cigarette.Butts,Food.Wrappers.candy.chips.etc.,Take.Out.Away.Containers.Plastic.,Take.Out.Away.Containers.Foam.,Bottle.Caps.Plastic.,Bottle.Caps.Metal.,Lids.Plastic.,Straws.Stirrers,Forks.Knives.Spoons,Beverage.Bottles.Plastic.,Beverage.Bottles.Glass.,Beverage.Cans,Grocery.Bags.Plastic.,Other.Plastic.Bags,Paper.Bags,Cups.Plates.Paper.,Cups.Plates.Plastic.,Cups.Plates.Foam.,Fishing.Buoys.Pots.Traps,Fishing.Net.Pieces,Fishing.Line.1.yard.meter.1.piece.,Rope.1.yard.meter.1.piece.,Fishing.Gear.Clean.Swell.,X6.Pack.Holders,Other.Plastic.Foam.Packaging,Other.Plastic.Bottles.oil.bleach.etc.,Strapping.Bands,Tobacco.Packaging.Wrap,Other.Packaging.Clean.Swell.,Beverages.Sachets,Appliances.refrigerators.washers.etc.,Balloons,Cigar.Tips,Cigarette.Lighters,Construction.Materials,Fireworks,Tires,Toys,Other.Trash.Clean.Swell.,E.cigarettes,Other.tobacco.packaging.lighter.etc.,Condoms,Diapers,Syringes,Tampons.Tampon.Applicators,Personal.Hygiene.Clean.Swell.,Gloves.Masks.PPE.,Foam.Pieces,Glass.Pieces,Plastic.Pieces,Total.Items.Collected,NewPlasticTotal,TotalFishing,totaltakeout,TotalSmoke,PlasticBags,year,month,day,DATE,distanceM,StdEffort,stdzdTotalPlastic,stdzdfish,stdzdtakeout,stdzdsmoke,stdzdbags
21624,"San Diego County, CA, USA","California, USA",United States,32.71906,-117.14096,9/15/17,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2017,9,15,9/15/17,1,1,1,0,0,1,0
22432,"San Diego County, CA, USA","California, USA",United States,32.72089,-117.1397,9/16/17,I Love a Clean San Diego,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017,9,16,9/16/17,1,1,1,0,0,0,0
23330,"San Diego County, CA, USA","California, USA",United States,32.75325,-117.25101,9/16/17,Coastal Cleanup ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,16,9/16/17,1,1,0,0,0,0,0
35152,"San Diego County, CA, USA","California, USA",United States,32.77926,-117.2111,3/10/18,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2018,3,10,3/10/18,1,1,1,0,0,1,0
38334,"San Diego County, CA, USA","California, USA",United States,32.78113,-117.16305,6/5/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,5,6/5/18,1,1,0,0,0,0,0
38335,"San Diego County, CA, USA","California, USA",United States,32.78113,-117.16305,6/5/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,5,6/5/18,1,1,0,0,0,0,0
44078,"San Diego County, CA, USA","California, USA",United States,32.80173,-117.22278,9/15/18,Rose Creek,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2018,9,15,9/15/18,1,1,1,0,0,1,0
44081,"San Diego County, CA, USA","California, USA",United States,32.80173,-117.22278,9/15/18,Rose Creek,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2018,9,15,9/15/18,1,1,1,0,0,1,0
44514,"San Diego County, CA, USA","California, USA",United States,32.74985,-117.17739,9/15/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,15,9/15/18,1,1,0,0,0,0,0
47836,"San Diego County, CA, USA","California, USA",United States,32.75412,-117.25156,9/15/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,15,9/15/18,1,1,0,0,0,0,0
47837,"San Diego County, CA, USA","California, USA",United States,32.75412,-117.25156,9/15/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,9,15,9/15/18,1,1,0,0,0,0,0
52401,"San Diego County, CA, USA","California, USA",United States,32.71626,-117.16232,10/19/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,19,10/19/18,1,1,0,0,0,0,0
52402,"San Diego County, CA, USA","California, USA",United States,32.71626,-117.16232,10/19/18,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,10,19,10/19/18,1,1,0,0,0,0,0
54606,"San Diego County, CA, USA","California, USA",,32.79407,-117.2503,11/3/18,Get It Done San Diego,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,11,3,11/3/18,1,1,0,0,0,0,0
152018,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,2/10/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,10,2/10/18,1,1,0,0,0,0,0
152020,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11756,2/17/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,17,2/17/18,1,1,0,0,0,0,0
152021,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,2/17/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,17,2/17/18,1,1,0,0,0,0,0
152024,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,2/10/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2,10,2/10/18,1,1,0,0,0,0,0
152030,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,3/31/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3,31,3/31/18,1,1,0,0,0,0,0
152031,"San Diego County, CA, USA","California, USA",United States,32.70187,-117.1176,4/8/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,8,4/8/18,1,1,0,0,0,0,0
152032,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,4/21/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4,21,4/21/18,1,1,0,0,0,0,0
152036,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,5/12/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,12,5/12/18,1,1,0,0,0,0,0
152037,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,5/19/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,19,5/19/18,1,1,0,0,0,0,0
152038,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,5/26/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5,26,5/26/18,1,1,0,0,0,0,0
152039,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,6/2/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,2,6/2/18,1,1,0,0,0,0,0
152040,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,6/9/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,9,6/9/18,1,1,0,0,0,0,0
152041,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,6/16/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,16,6/16/18,1,1,0,0,0,0,0
152042,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,6/23/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,23,6/23/18,1,1,0,0,0,0,0
152043,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11759,6/30/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6,30,6/30/18,1,1,0,0,0,0,0
152044,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11759,7/4/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,4,7/4/18,1,1,0,0,0,0,0
152046,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,7/14/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7,14,7/14/18,1,1,0,0,0,0,0
152048,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,12/8/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,12,8,12/8/18,1,1,0,0,0,0,0
152049,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,12/29/18, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,12,29,12/29/18,1,1,0,0,0,0,0
73931,"San Diego County, CA, USA","California, USA",United States,33.21389,-117.29542,5/31/19,FedEx Cares Oceanside,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,2019,5,31,5/31/19,1,1,2,0,1,1,0
81108,"San Diego County, CA, USA","California, USA",United States,33.15538,-117.35119,9/21/19,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,9,21,9/21/19,1,1,0,0,0,0,0
94740,"San Diego County, CA, USA","California, USA",United States,32.74959,-117.25235,10/11/19,Greenhaus ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10,11,10/11/19,1,1,0,0,0,0,0
95010,"San Diego County, CA, USA","California, USA",United States,32.86487,-117.25255,10/13/19,#TeamPineapplePrincess,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2019,10,13,10/13/19,1,1,1,0,1,0,0
152050,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11759,1/19/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,19,1/19/19,1,1,0,0,0,0,0
152051,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11759,1/26/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,26,1/26/19,1,1,0,0,0,0,0
152052,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.1176,2/9/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,9,2/9/19,1,1,0,0,0,0,0
152053,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,2/23/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2,23,2/23/19,1,1,0,0,0,0,0
152054,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.1176,3/2/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3,2,3/2/19,1,1,0,0,0,0,0
152055,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11758,3/16/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3,16,3/16/19,1,1,0,0,0,0,0
152056,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,3/30/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3,30,3/30/19,1,1,0,0,0,0,0
152057,"San Diego County, CA, USA","California, USA",United States,32.70191,-117.11759,4/13/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,13,4/13/19,1,1,0,0,0,0,0
152058,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,4/13/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4,13,4/13/19,1,1,0,0,0,0,0
152059,"San Diego County, CA, USA","California, USA",United States,32.70192,-117.11759,6/8/19, Big Brother Program ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6,8,6/8/19,1,1,0,0,0,0,0
145886,"San Diego County, CA, USA","California, USA",United States,32.7019,-117.11759,7/8/20,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2020,7,8,7/8/20,1,1,1,0,0,0,0
128949,"San Diego County, CA, USA","California, USA",United States,32.96177673,-117.1421051,9/9/20,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,9/9/20,1,1,0,0,0,0,0
135969,"San Diego County, CA, USA","California, USA",United States,32.75001,-117.24125,9/26/20,Global Conservation Force,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,26,9/26/20,1,1,0,0,0,0,0
137242,"San Diego County, CA, USA","California, USA",United States,32.84864044,-117.2121887,9/30/20,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,9/30/20,1,1,0,0,0,0,0
146526,"San Diego County, CA, USA","California, USA",United States,32.78596,-117.20836,12/15/20,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,12,15,12/15/20,1,1,0,0,0,0,0
3901,"San Diego County, CA, USA","California, USA",United States,33.12732,-117.24423,9/15/16,,1,0,1,0.01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,2016,9,15,9/15/16,1,1,4,0,0,4,0
30830,"San Diego County, CA, USA","California, USA",United States,32.73703,-117.21439,12/21/17,ILACSD,1,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,2017,12,21,12/21/17,1,1,1,0,0,1,0
102896,"San Diego County, CA, USA","California, USA",United States,32.77832,-117.02536,1/3/20,,1,0,1,0.01,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,2020,1,3,1/3/20,1,1,4,0,2,2,0
21520,"San Diego County, CA, USA","California, USA",United States,33.0357,-117.29028,9/11/17,,1,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,0,1,2017,9,11,9/11/17,1,1,1,0,1,0,1
47916,"San Diego County, CA, USA","California, USA",United States,32.59104,-117.03833,9/15/18,,1,0,1,0.02,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,2018,9,15,9/15/18,1,1,9,0,0,9,0
35181,"San Diego County, CA, USA","California, USA",United States,32.77939,-117.21111,3/11/18,,1,0,1,0.03,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,0,2018,3,11,3/11/18,1,1,6,0,4,2,0
76298,"San Diego County, CA, USA","California, USA",United States,32.83206,-117.12515,7/24/19,,1,0,1,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2019,7,24,7/24/19,1,1,1,0,1,0,0
102448,"San Diego County, CA, USA","California, USA",United States,32.76463,-117.25028,12/29/19,,1,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2019,12,29,12/29/19,1,1,0,0,0,0,0
102449,"San Diego County, CA, USA","California, USA",United States,32.76463,-117.25028,12/29/19,,1,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2019,12,29,12/29/19,1,1,0,0,0,0,0
41817,"San Diego County, CA, USA","California, USA",United States,32.74173,-117.1839,8/31/18,,1,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,8,31,8/31/18,1,1,0,0,0,0,0
41908,"San Diego County, CA, USA","California, USA",United States,33.07103,-117.07077,9/7/18,,1,0,1,0.05,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,0,2018,9,7,9/7/18,1,1,3,0,2,1,0
68127,"San Diego County, CA, USA","California, USA",United States,32.83202,-117.12505,3/27/19,Batteries,1,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,3,27,3/27/19,1,1,0,0,0,0,0
95054,"San Diego County, CA, USA","California, USA",United States,32.83205,-117.12514,10/14/19,You need to add a battery/toxic waste category! ,1,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,10,14,10/14/19,1,1,0,0,0,0,0
11043,"San Diego County, CA, USA","California, USA",United States,32.7649,-117.21469,11/12/16,Sunday Assembly San Diego,1,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,3,0,2,2016,11,12,11/12/16,1,1,3,0,3,0,2
